TargetName,HUGOSymbol,TargetGroup,AnalyteType,CodeClass,ProbePool,MinCount,MaxCount,MedianCount,GeomeanCount,NumberOfProbesIncluded,NumberOfProbesTotal,GeneID 
ZNF367,ZNF367,All Targets,RNA,Endogenous,01,1,742,10.5,10.03913185,1,1,195828
MBTPS1,MBTPS1,All Targets,RNA,Endogenous,01,1,907,21,20.46100962,1,1,8720
SAP130,SAP130,All Targets,RNA,Endogenous,01,1,686,12,11.6088683,1,1,79595
H2AZ1,H2AZ1,All Targets,RNA,Endogenous,01,1,1121,50,52.08782337,1,1,3015
MME,MME,All Targets,RNA,Endogenous,01,1,989,17.5,17.17356336,1,1,4311
TAS2R30,TAS2R30,All Targets,RNA,Endogenous,01,1,831,13,12.63322805,1,1,259293
DUSP2,DUSP2,All Targets,RNA,Endogenous,01,1,796,17,17.43340509,1,1,1844
NRTN,NRTN,All Targets,RNA,Endogenous,01,1,806,15,15.04816294,1,1,4902
ATM,ATM,All Targets,RNA,Endogenous,01,1,775,17,16.12761152,1,1,472
FAM53B,FAM53B,All Targets,RNA,Endogenous,01,1,926,27,26.40200571,1,1,9679
NISCH,NISCH,All Targets,RNA,Endogenous,01,1,873,21,19.97957951,1,1,11188
OR52N1,OR52N1,All Targets,RNA,Endogenous,01,1,1001,12,11.24393503,1,1,79473
RFC5,RFC5,All Targets,RNA,Endogenous,01,1,1094,17,17.09930552,1,1,5985
CAPN6,CAPN6,All Targets,RNA,Endogenous,01,1,962,14,14.50461208,1,1,827
GCLM,GCLM,All Targets,RNA,Endogenous,01,1,839,12.5,11.26008626,1,1,2730
CCDC141,CCDC141,All Targets,RNA,Endogenous,01,1,880,17.5,16.50686574,1,1,285025
CHI3L2,CHI3L2,All Targets,RNA,Endogenous,01,1,841,13,11.84340059,1,1,1117
SPIRE2,SPIRE2,All Targets,RNA,Endogenous,01,1,805,11,11.40489076,1,1,84501
SLC38A10,SLC38A10,All Targets,RNA,Endogenous,01,1,866,22,21.79877809,1,1,124565
UQCRHL,"UQCRHL,UQCRH",All Targets,RNA,Endogenous,01,1,945,31.5,31.45075051,1,1,440567
GUCD1,GUCD1,All Targets,RNA,Endogenous,01,1,740,14.5,14.04419097,1,1,83606
IER5,IER5,All Targets,RNA,Endogenous,01,1,891,23,21.59466153,1,1,51278
CAMK4,CAMK4,All Targets,RNA,Endogenous,01,1,864,26,26.00639043,1,1,814
ZNF354A,ZNF354A,All Targets,RNA,Endogenous,01,1,815,15,14.33976145,1,1,6940
CD37,CD37,All Targets,RNA,Endogenous,01,1,747,25,25.34510086,1,1,951
LRMDA,LRMDA,All Targets,RNA,Endogenous,01,1,1717,23,22.42613877,1,1,83938
CRTAC1,CRTAC1,All Targets,RNA,Endogenous,01,1,947,20,18.37837905,1,1,55118
CDK5RAP3,CDK5RAP3,All Targets,RNA,Endogenous,01,1,921,22.5,22.34197994,1,1,80279
YIF1A,YIF1A,All Targets,RNA,Endogenous,01,1,846,17,17.67156278,1,1,10897
SLC9A1,SLC9A1,All Targets,RNA,Endogenous,01,1,1189,17,17.30811554,1,1,6548
MEGF8,MEGF8,All Targets,RNA,Endogenous,01,1,834,29,30.92794679,1,1,1954
RASIP1,RASIP1,All Targets,RNA,Endogenous,01,1,831,13,12.19096699,1,1,54922
BEST2,BEST2,All Targets,RNA,Endogenous,01,1,759,11,10.55184822,1,1,54831
PTX3,PTX3,All Targets,RNA,Endogenous,01,1,790,17,15.70166597,1,1,5806
PLK1,PLK1,All Targets,RNA,Endogenous,01,1,850,21,21.00752825,1,1,5347
BOLL,BOLL,All Targets,RNA,Endogenous,01,1,829,16,16.51664663,1,1,66037
RBM19,RBM19,All Targets,RNA,Endogenous,01,1,881,17,16.87401773,1,1,9904
JAML,JAML,All Targets,RNA,Endogenous,01,1,849,15,15.00308256,1,1,120425
INPP5B,INPP5B,All Targets,RNA,Endogenous,01,1,914,15,15.39256861,1,1,3633
MEF2A,MEF2A,All Targets,RNA,Endogenous,01,1,850,28,27.9993608,1,1,4205
CLPX,CLPX,All Targets,RNA,Endogenous,01,1,469,10,9.897401947,1,1,10845
B9D1,B9D1,All Targets,RNA,Endogenous,01,1,911,10,10.23099251,1,1,27077
TAPT1,TAPT1,All Targets,RNA,Endogenous,01,1,776,14.5,13.61158315,1,1,202018
FSBP,"RAD54B,FSBP",All Targets,RNA,Endogenous,01,1,780,12,11.55269726,1,1,100861412
KIFC3,KIFC3,All Targets,RNA,Endogenous,01,1,866,13,12.44390214,1,1,3801
CFAP65,CFAP65,All Targets,RNA,Endogenous,01,1,948,14,14.51002642,1,1,255101
EFHC1,EFHC1,All Targets,RNA,Endogenous,01,1,793,12,12.38109775,1,1,114327
C22orf31,C22orf31,All Targets,RNA,Endogenous,01,1,749,10,9.648309578,1,1,25770
ANKS6,ANKS6,All Targets,RNA,Endogenous,01,1,871,14,14.32635741,1,1,203286
L3MBTL3,L3MBTL3,All Targets,RNA,Endogenous,01,1,800,11,11.24942013,1,1,84456
SLC38A1,SLC38A1,All Targets,RNA,Endogenous,01,1,841,22,22.66990208,1,1,81539
DNTTIP2,DNTTIP2,All Targets,RNA,Endogenous,01,1,981,15,15.25631199,1,1,30836
AADACL2,AADACL2,All Targets,RNA,Endogenous,01,1,705,8,8.744598827,1,1,344752
CLUAP1,CLUAP1,All Targets,RNA,Endogenous,01,1,802,14,13.70217999,1,1,23059
DUS1L,DUS1L,All Targets,RNA,Endogenous,01,1,784,14,13.83351283,1,1,64118
ADAM32,ADAM32,All Targets,RNA,Endogenous,01,1,844,35,35.81115379,1,1,203102
SLC22A1,SLC22A1,All Targets,RNA,Endogenous,01,1,1304,21.5,21.82062241,1,1,6580
GTF2F2,GTF2F2,All Targets,RNA,Endogenous,01,1,695,14,13.32882814,1,1,2963
PDCD1LG2,PDCD1LG2,All Targets,RNA,Endogenous,01,1,781,11,10.39745562,1,1,80380
OR4F21,"OR4F21,OR4F29,OR4F16,OR4F3",All Targets,RNA,Endogenous,01,1,999,30,28.65244572,1,1,441308
SPATA46,SPATA46,All Targets,RNA,Endogenous,01,1,974,31.5,31.6140946,1,1,284680
LPIN2,LPIN2,All Targets,RNA,Endogenous,01,1,793,17,16.42923568,1,1,9663
NHSL1,NHSL1,All Targets,RNA,Endogenous,01,1,728,15,15.815762,1,1,57224
EDDM3A,EDDM3A,All Targets,RNA,Endogenous,01,1,814,11,10.46567799,1,1,10876
SH2D7,SH2D7,All Targets,RNA,Endogenous,01,1,780,11,10.26250095,1,1,646892
SYT9,SYT9,All Targets,RNA,Endogenous,01,1,973,12,12.33365365,1,1,143425
UBE2L6,UBE2L6,All Targets,RNA,Endogenous,01,1,790,14,14.33383719,1,1,9246
CHD1L,CHD1L,All Targets,RNA,Endogenous,01,1,1119,17,16.71187361,1,1,9557
SPTBN2,SPTBN2,All Targets,RNA,Endogenous,01,1,1032,15,13.5913514,1,1,6712
POC5,POC5,All Targets,RNA,Endogenous,01,1,800,12,12.06849714,1,1,134359
PPP2R2C,PPP2R2C,All Targets,RNA,Endogenous,01,1,964,19,18.87095073,1,1,5522
GALNT3,GALNT3,All Targets,RNA,Endogenous,01,1,808,13,13.37579537,1,1,2591
SCN10A,SCN10A,All Targets,RNA,Endogenous,01,1,941,11,11.23069659,1,1,6336
TBX19,TBX19,All Targets,RNA,Endogenous,01,1,943,18.5,19.19507184,1,1,9095
FUBP3,FUBP3,All Targets,RNA,Endogenous,01,1,873,19,18.4970312,1,1,8939
PHRF1,PHRF1,All Targets,RNA,Endogenous,01,1,865,15,14.29487962,1,1,57661
TMOD2,TMOD2,All Targets,RNA,Endogenous,01,1,704,11,10.56544786,1,1,29767
LTBR,LTBR,All Targets,RNA,Endogenous,01,1,927,14,13.29724822,1,1,4055
AHSP,AHSP,All Targets,RNA,Endogenous,01,1,840,9,9.189097425,1,1,51327
METAP2,METAP2,All Targets,RNA,Endogenous,01,1,773,13,11.92767575,1,1,10988
ZNF639,ZNF639,All Targets,RNA,Endogenous,01,1,883,16,15.45098574,1,1,51193
POLR2M,POLR2M,All Targets,RNA,Endogenous,01,1,511,19.5,19.27167493,1,1,81488
SLC39A1,SLC39A1,All Targets,RNA,Endogenous,01,1,927,17,15.90385477,1,1,27173
LLGL1,LLGL1,All Targets,RNA,Endogenous,01,1,723,12,11.99511194,1,1,3996
TCEANC,TCEANC,All Targets,RNA,Endogenous,01,1,879,11,11.057997,1,1,170082
DUOXA1,DUOXA1,All Targets,RNA,Endogenous,01,1,993,24,24.50877606,1,1,90527
DTWD1,DTWD1,All Targets,RNA,Endogenous,01,1,991,13.5,13.35465155,1,1,56986
C11orf87,C11orf87,All Targets,RNA,Endogenous,01,1,734,8.5,8.578205039,1,1,399947
KANK2,KANK2,All Targets,RNA,Endogenous,01,1,740,12,11.4986375,1,1,25959
CPNE4,CPNE4,All Targets,RNA,Endogenous,01,1,828,8,7.50705346,1,1,131034
ADAM12,ADAM12,All Targets,RNA,Endogenous,01,1,867,15.5,14.90130474,1,1,8038
SH3D19,SH3D19,All Targets,RNA,Endogenous,01,1,972,14,13.79871731,1,1,152503
HHLA1,HHLA1,All Targets,RNA,Endogenous,01,1,750,7,6.521458362,1,1,10086
FOXO1,FOXO1,All Targets,RNA,Endogenous,01,1,1024,15,15.33377253,1,1,2308
RRP15,RRP15,All Targets,RNA,Endogenous,01,1,861,11,11.13837178,1,1,51018
IER2,IER2,All Targets,RNA,Endogenous,01,1,873,20.5,21.99656335,1,1,9592
NAPA,NAPA,All Targets,RNA,Endogenous,01,1,781,11,10.73674423,1,1,8775
GET3,GET3,All Targets,RNA,Endogenous,01,1,782,19,17.74681753,1,1,439
RFC4,RFC4,All Targets,RNA,Endogenous,01,1,682,13,13.39902848,1,1,5984
GLRA3,GLRA3,All Targets,RNA,Endogenous,01,1,847,21,20.11563515,1,1,8001
PRKAG2,PRKAG2,All Targets,RNA,Endogenous,01,1,844,11,10.48378928,1,1,51422
DIO1,DIO1,All Targets,RNA,Endogenous,01,1,724,17.5,16.99770927,1,1,1733
EPHB3,EPHB3,All Targets,RNA,Endogenous,01,1,929,17,16.94169785,1,1,2049
OTUD6B,OTUD6B,All Targets,RNA,Endogenous,01,1,888,25,25.04269192,1,1,51633
OR4A47,OR4A47,All Targets,RNA,Endogenous,01,1,966,22,21.36734643,1,1,403253
PLEKHA7,PLEKHA7,All Targets,RNA,Endogenous,01,1,891,12,12.19244354,1,1,144100
OR6M1,OR6M1,All Targets,RNA,Endogenous,01,1,774,13,12.56760598,1,1,390261
DYRK4,DYRK4,All Targets,RNA,Endogenous,01,1,1023,13,12.71694238,1,1,8798
GOLGA6L7,GOLGA6L7,All Targets,RNA,Endogenous,01,1,842,12,11.34993088,1,1,728310
LUZP4,LUZP4,All Targets,RNA,Endogenous,01,1,854,11,10.72976234,1,1,51213
PLD5,PLD5,All Targets,RNA,Endogenous,01,1,893,13,12.45357372,1,1,200150
SUSD1,SUSD1,All Targets,RNA,Endogenous,01,1,797,13,11.81762631,1,1,64420
CREBRF,CREBRF,All Targets,RNA,Endogenous,01,1,892,27,26.13691199,1,1,153222
TUBB,TUBB,All Targets,RNA,Endogenous,01,1,932,35,34.71119295,1,1,203068
HBG2,"HBG2,HBG1",All Targets,RNA,Endogenous,01,1,741,13,13.09312503,1,1,3048
ATCAY,ATCAY,All Targets,RNA,Endogenous,01,1,867,10.5,11.00629449,1,1,85300
ERI2,ERI2,All Targets,RNA,Endogenous,01,1,698,10,9.910631272,1,1,112479
CHKA,CHKA,All Targets,RNA,Endogenous,01,1,804,11,10.90656063,1,1,1119
OR2T8,OR2T8,All Targets,RNA,Endogenous,01,1,889,34.5,34.66382884,1,1,343172
GPR18,GPR18,All Targets,RNA,Endogenous,01,1,763,18.5,18.22585521,1,1,2841
SUSD3,SUSD3,All Targets,RNA,Endogenous,01,1,832,18,17.83833266,1,1,203328
DNAJC3,DNAJC3,All Targets,RNA,Endogenous,01,1,684,15,14.24488709,1,1,5611
RAP1GDS1,RAP1GDS1,All Targets,RNA,Endogenous,01,1,695,10,9.797015442,1,1,5910
POLR2J3,"POLR2J2,POLR2J3",All Targets,RNA,Endogenous,01,1,1030,39,39.18176313,1,1,548644
DNAL1,DNAL1,All Targets,RNA,Endogenous,01,1,791,13,12.81259977,1,1,83544
CTTNBP2NL,CTTNBP2NL,All Targets,RNA,Endogenous,01,1,987,13,12.94408007,1,1,55917
TNRC18,TNRC18,All Targets,RNA,Endogenous,01,1,767,14,13.4624791,1,1,84629
SLC18A3,SLC18A3,All Targets,RNA,Endogenous,01,1,855,13,13.26930845,1,1,6572
DAAM1,DAAM1,All Targets,RNA,Endogenous,01,1,755,13,13.1462819,1,1,23002
JAG1,JAG1,All Targets,RNA,Endogenous,01,1,743,17,16.96966105,1,1,182
TMEM202,TMEM202,All Targets,RNA,Endogenous,01,1,844,12,11.80202618,1,1,338949
LRRC3,LRRC3,All Targets,RNA,Endogenous,01,1,670,10,9.38668293,1,1,81543
PTX4,PTX4,All Targets,RNA,Endogenous,01,1,934,15,14.15816583,1,1,390667
ARFRP1,ARFRP1,All Targets,RNA,Endogenous,01,1,854,19,18.40040723,1,1,10139
LYPD8,LYPD8,All Targets,RNA,Endogenous,01,1,1160,12,12.39772803,1,1,646627
DERL3,DERL3,All Targets,RNA,Endogenous,01,1,797,19,18.80256193,1,1,91319
RHOC,RHOC,All Targets,RNA,Endogenous,01,1,1374,25,24.51045577,1,1,389
FAM131B,FAM131B,All Targets,RNA,Endogenous,01,1,671,10,10.56670245,1,1,9715
KAT6B,KAT6B,All Targets,RNA,Endogenous,01,1,880,18,17.84029787,1,1,23522
LRRC47,LRRC47,All Targets,RNA,Endogenous,01,1,847,23,23.09601464,1,1,57470
ARL5A,ARL5A,All Targets,RNA,Endogenous,01,1,721,10,10.09635685,1,1,26225
FABP5,"FABP5P3,FABP5",All Targets,RNA,Endogenous,01,1,4245,37,37.30840598,1,1,2171
COMMD5,"LOC101928879,COMMD5",All Targets,RNA,Endogenous,01,1,840,20,19.90443226,1,1,28991
LRRC55,LRRC55,All Targets,RNA,Endogenous,01,1,795,12.5,12.11387462,1,1,219527
FSHR,FSHR,All Targets,RNA,Endogenous,01,1,813,13,12.86887681,1,1,2492
WWC3,WWC3,All Targets,RNA,Endogenous,01,1,677,10,9.655097796,1,1,55841
SH2D1A,SH2D1A,All Targets,RNA,Endogenous,01,1,929,13,12.16832535,1,1,4068
KRTAP1-3,KRTAP1-3,All Targets,RNA,Endogenous,01,1,718,10,9.772060758,1,1,81850
RGS5,RGS5,All Targets,RNA,Endogenous,01,1,847,14,13.58962258,1,1,8490
CD276,CD276,All Targets,RNA,Endogenous,01,1,762,18.5,17.89305309,1,1,80381
KCTD11,"KCTD11,ACAP1",All Targets,RNA,Endogenous,01,1,876,30,29.80740651,1,1,147040
TPBG,TPBG,All Targets,RNA,Endogenous,01,1,295,6,5.580409992,1,1,7162
HYAL4,HYAL4,All Targets,RNA,Endogenous,01,1,867,12,12.06252935,1,1,23553
TMEM114,TMEM114,All Targets,RNA,Endogenous,01,1,837,15,14.4526587,1,1,283953
LCK,LCK,All Targets,RNA,Endogenous,01,1,1020,26,24.92660927,1,1,3932
PMM1,PMM1,All Targets,RNA,Endogenous,01,1,774,12,12.27266111,1,1,5372
HOATZ,HOATZ,All Targets,RNA,Endogenous,01,1,919,12,11.1798581,1,1,399949
COL4A4,COL4A4,All Targets,RNA,Endogenous,01,1,1048,16,16.20282913,1,1,1286
TRIM71,TRIM71,All Targets,RNA,Endogenous,01,1,989,13,13.11941913,1,1,131405
MARK3,MARK3,All Targets,RNA,Endogenous,01,1,1178,24,24.69344903,1,1,4140
MAPK8IP2,MAPK8IP2,All Targets,RNA,Endogenous,01,1,1129,21,20.76150861,1,1,23542
NLGN1,NLGN1,All Targets,RNA,Endogenous,01,1,1006,13,13.09787839,1,1,22871
POU2AF1,POU2AF1,All Targets,RNA,Endogenous,01,1,723,13,13.21879674,1,1,5450
OR5A1,OR5A1,All Targets,RNA,Endogenous,01,1,981,25,25.80701168,1,1,219982
OR8J3,OR8J3,All Targets,RNA,Endogenous,01,1,784,12,11.92316485,1,1,81168
PDC,PDC,All Targets,RNA,Endogenous,01,1,761,15,14.15845461,1,1,5132
ZNF669,ZNF669,All Targets,RNA,Endogenous,01,1,738,20,20.29343865,1,1,79862
ZNF596,ZNF596,All Targets,RNA,Endogenous,01,1,911,14,14.32653764,1,1,169270
TERF2,TERF2,All Targets,RNA,Endogenous,01,1,760,14,14.06253645,1,1,7014
GTPBP6,GTPBP6,All Targets,RNA,Endogenous,01,1,1021,19,18.28583391,1,1,8225
METTL16,METTL16,All Targets,RNA,Endogenous,01,1,767,15,14.82820273,1,1,79066
TEX46,TEX46,All Targets,RNA,Endogenous,01,1,724,9,8.917028111,1,1,729059
AKIRIN1,AKIRIN1,All Targets,RNA,Endogenous,01,1,748,15,14.35540536,1,1,79647
ACADSB,ACADSB,All Targets,RNA,Endogenous,01,1,919,15,14.44192706,1,1,36
PRSS12,PRSS12,All Targets,RNA,Endogenous,01,1,1137,22.5,21.88018416,1,1,8492
CCNF,CCNF,All Targets,RNA,Endogenous,01,1,854,16,16.48307139,1,1,899
DYNLT4,DYNLT4,All Targets,RNA,Endogenous,01,1,967,13,13.58113587,1,1,343521
KLK9,KLK9,All Targets,RNA,Endogenous,01,1,870,14,14.66035105,1,1,284366
MPP3,MPP3,All Targets,RNA,Endogenous,01,1,990,17.5,16.78631453,1,1,4356
STRIT1,STRIT1,All Targets,RNA,Endogenous,01,1,909,23,23.41847564,1,1,100507537
NEFL,NEFL,All Targets,RNA,Endogenous,01,1,1048,12,12.34620476,1,1,4747
ZNF432,ZNF432,All Targets,RNA,Endogenous,01,1,838,15,14.07950801,1,1,9668
MEIKIN,MEIKIN,All Targets,RNA,Endogenous,01,1,2171,28.5,27.65578565,1,1,728637
SPRING1,SPRING1,All Targets,RNA,Endogenous,01,1,1078,13,13.85331323,1,1,79794
ZNF507,ZNF507,All Targets,RNA,Endogenous,01,1,841,14,13.38401797,1,1,22847
CHML,"CHML,OPN3",All Targets,RNA,Endogenous,01,1,824,12.5,12.13535413,1,1,1122
RRBP1,RRBP1,All Targets,RNA,Endogenous,01,1,852,16,15.72575853,1,1,6238
MGP,MGP,All Targets,RNA,Endogenous,01,1,919,32,31.35669942,1,1,4256
PGLYRP4,PGLYRP4,All Targets,RNA,Endogenous,01,1,772,25,26.16768455,1,1,57115
WDR46,WDR46,All Targets,RNA,Endogenous,01,1,1016,17,16.0412814,1,1,9277
KRT36,KRT36,All Targets,RNA,Endogenous,01,1,891,21,21.29630317,1,1,8689
FOXL2NB,FOXL2NB,All Targets,RNA,Endogenous,01,1,979,16.5,16.90724843,1,1,401089
CTNND2,CTNND2,All Targets,RNA,Endogenous,01,1,1914,51,51.0589861,1,1,1501
PCBP3,PCBP3,All Targets,RNA,Endogenous,01,1,718,15,14.30478012,1,1,54039
DRGX,DRGX,All Targets,RNA,Endogenous,01,1,1785,27,27.7553191,1,1,644168
PRIM2,PRIM2,All Targets,RNA,Endogenous,01,1,1136,20,20.28694591,1,1,5558
CRYBA2,CRYBA2,All Targets,RNA,Endogenous,01,1,685,10,9.643288889,1,1,1412
ST8SIA4,ST8SIA4,All Targets,RNA,Endogenous,01,1,945,12,11.96638347,1,1,7903
MRGPRX3,MRGPRX3,All Targets,RNA,Endogenous,01,1,767,14,14.20395057,1,1,117195
PUDP,PUDP,All Targets,RNA,Endogenous,01,1,1023,15,14.72437545,1,1,8226
SRRM3,SRRM3,All Targets,RNA,Endogenous,01,1,813,16,14.66437825,1,1,222183
NCBP2AS2,NCBP2AS2,All Targets,RNA,Endogenous,01,1,866,15,14.54253475,1,1,152217
HNRNPH3,HNRNPH3,All Targets,RNA,Endogenous,01,1,827,28,26.85671548,1,1,3189
BBS9,BBS9,All Targets,RNA,Endogenous,01,1,553,8,7.441144346,1,1,27241
PDXK,PDXK,All Targets,RNA,Endogenous,01,1,921,24,24.2219311,1,1,8566
MDH1,MDH1,All Targets,RNA,Endogenous,01,1,732,14,13.41448193,1,1,4190
FAM163A,FAM163A,All Targets,RNA,Endogenous,01,1,947,15,14.85835486,1,1,148753
CACNA2D1,CACNA2D1,All Targets,RNA,Endogenous,01,1,656,11,10.97220666,1,1,781
SLC6A19,SLC6A19,All Targets,RNA,Endogenous,01,1,755,17,16.03167836,1,1,340024
CSMD1,CSMD1,All Targets,RNA,Endogenous,01,1,732,9,8.473174498,1,1,64478
WIPF1,WIPF1,All Targets,RNA,Endogenous,01,1,1151,38,38.12425408,1,1,7456
KCNG1,KCNG1,All Targets,RNA,Endogenous,01,1,894,12,10.71883956,1,1,3755
BPIFA1,BPIFA1,All Targets,RNA,Endogenous,01,1,1004,11,10.91765275,1,1,51297
ISG20,ISG20,All Targets,RNA,Endogenous,01,1,705,22,20.30907182,1,1,3669
UPB1,UPB1,All Targets,RNA,Endogenous,01,1,1113,15,15.19158179,1,1,51733
PLA2G4E,PLA2G4E,All Targets,RNA,Endogenous,01,1,779,13,12.55497008,1,1,123745
SEMA4F,SEMA4F,All Targets,RNA,Endogenous,01,1,777,16.5,15.90157697,1,1,10505
ZNF831,ZNF831,All Targets,RNA,Endogenous,01,1,888,24,23.55012224,1,1,128611
SNTA1,SNTA1,All Targets,RNA,Endogenous,01,1,1295,19,19.76933172,1,1,6640
SCNN1A,SCNN1A,All Targets,RNA,Endogenous,01,1,1035,19.5,20.24580599,1,1,6337
C14orf28,C14orf28,All Targets,RNA,Endogenous,01,1,751,14,13.57082243,1,1,122525
ING5,ING5,All Targets,RNA,Endogenous,01,1,958,13,12.47667088,1,1,84289
CD28,CD28,All Targets,RNA,Endogenous,01,1,1214,26,26.00369404,1,1,940
STC2,STC2,All Targets,RNA,Endogenous,01,1,815,12,11.76973911,1,1,8614
RAB31,RAB31,All Targets,RNA,Endogenous,01,1,778,13,12.44033632,1,1,11031
H3C3,H3C3,All Targets,RNA,Endogenous,01,1,794,15,15.36243803,1,1,8352
DNAJB4,DNAJB4,All Targets,RNA,Endogenous,01,1,849,13,13.24284702,1,1,11080
GFM2,GFM2,All Targets,RNA,Endogenous,01,1,854,36.5,35.84845497,1,1,84340
PROCR,PROCR,All Targets,RNA,Endogenous,01,1,844,12,11.06474679,1,1,10544
SLC35E1,SLC35E1,All Targets,RNA,Endogenous,01,1,691,13,13.20032303,1,1,79939
NR1D1,NR1D1,All Targets,RNA,Endogenous,01,1,819,14,13.13584526,1,1,9572
MRRF,MRRF,All Targets,RNA,Endogenous,01,1,817,13,11.96198703,1,1,92399
FOXQ1,FOXQ1,All Targets,RNA,Endogenous,01,1,775,14,13.52619653,1,1,94234
FGF4,FGF4,All Targets,RNA,Endogenous,01,1,930,19.5,18.73967725,1,1,2249
FAM24A,FAM24A,All Targets,RNA,Endogenous,01,1,758,15,15.57143634,1,1,118670
EPB41L4B,EPB41L4B,All Targets,RNA,Endogenous,01,1,774,11,10.53572792,1,1,54566
TMEM211,TMEM211,All Targets,RNA,Endogenous,01,1,628,12,11.14216582,1,1,255349
FAM241A,FAM241A,All Targets,RNA,Endogenous,01,1,1020,20,19.60066926,1,1,132720
OSCAR,OSCAR,All Targets,RNA,Endogenous,01,1,820,13,12.45984428,1,1,126014
LETM1,LETM1,All Targets,RNA,Endogenous,01,1,938,16,16.80120485,1,1,3954
SFXN5,SFXN5,All Targets,RNA,Endogenous,01,1,723,11,10.79897042,1,1,94097
PTCHD4,PTCHD4,All Targets,RNA,Endogenous,01,1,1038,12,11.49415519,1,1,442213
NDUFAF6,NDUFAF6,All Targets,RNA,Endogenous,01,1,780,12,11.71725751,1,1,137682
DIXDC1,DIXDC1,All Targets,RNA,Endogenous,01,1,1020,15,14.27895648,1,1,85458
GSAP,GSAP,All Targets,RNA,Endogenous,01,1,659,13,12.62824995,1,1,54103
RPL10L,RPL10L,All Targets,RNA,Endogenous,01,1,925,14.5,14.44603086,1,1,140801
RGP1,RGP1,All Targets,RNA,Endogenous,01,1,758,16,15.52404452,1,1,9827
RNASEH2A,RNASEH2A,All Targets,RNA,Endogenous,01,1,652,10,9.694857222,1,1,10535
SLC6A16,SLC6A16,All Targets,RNA,Endogenous,01,1,1066,12,12.25092529,1,1,28968
XRN2,XRN2,All Targets,RNA,Endogenous,01,1,847,26,27.05367729,1,1,22803
FAM151A,FAM151A,All Targets,RNA,Endogenous,01,1,822,14,13.32864464,1,1,338094
RBPJ,RBPJ,All Targets,RNA,Endogenous,01,1,770,28,27.47293603,1,1,3516
SOS2,SOS2,All Targets,RNA,Endogenous,01,1,786,14,13.32159816,1,1,6655
AHRR,"AHRR,PDCD6-AHRR",All Targets,RNA,Endogenous,01,1,674,11,10.34953224,1,1,57491
ZDHHC21,ZDHHC21,All Targets,RNA,Endogenous,01,1,937,18,17.05074401,1,1,340481
GIMAP2,GIMAP2,All Targets,RNA,Endogenous,01,1,724,17,15.39827931,1,1,26157
S100A10,S100A10,All Targets,RNA,Endogenous,01,1,968,32,33.17133222,1,1,6281
COX7A2L,COX7A2L,All Targets,RNA,Endogenous,01,1,934,24,23.10296858,1,1,9167
RCC1L,RCC1L,All Targets,RNA,Endogenous,01,1,948,22.5,22.63884612,1,1,81554
TUSC1,TUSC1,All Targets,RNA,Endogenous,01,1,903,11,10.10485734,1,1,286319
SAMSN1,SAMSN1,All Targets,RNA,Endogenous,01,1,648,15.5,15.44362596,1,1,64092
MTERF1,MTERF1,All Targets,RNA,Endogenous,01,1,823,10.5,9.911234499,1,1,7978
BLM,BLM,All Targets,RNA,Endogenous,01,1,1100,27,27.26991828,1,1,641
GOT1,GOT1,All Targets,RNA,Endogenous,01,1,887,14,13.43248345,1,1,2805
SLC30A3,SLC30A3,All Targets,RNA,Endogenous,01,1,966,18,18.24745401,1,1,7781
KDR,KDR,All Targets,RNA,Endogenous,01,1,733,13,13.02862689,1,1,3791
VCX,"VCX,VCX3B,VCX3A",All Targets,RNA,Endogenous,01,1,951,14,15.001942,1,1,26609
CIB4,CIB4,All Targets,RNA,Endogenous,01,1,770,8,7.815773564,1,1,130106
UPK3B,UPK3B,All Targets,RNA,Endogenous,01,1,752,12,11.95680889,1,1,105375355
RTKN2,RTKN2,All Targets,RNA,Endogenous,01,1,946,12,11.18006251,1,1,219790
CCL13,CCL13,All Targets,RNA,Endogenous,01,1,934,14,13.59005176,1,1,6357
LVRN,LVRN,All Targets,RNA,Endogenous,01,1,879,10,9.446714597,1,1,206338
CNGA3,CNGA3,All Targets,RNA,Endogenous,01,1,906,13,13.47350334,1,1,1261
UQCC1,UQCC1,All Targets,RNA,Endogenous,01,1,803,11,10.02349935,1,1,55245
PEX5L,PEX5L,All Targets,RNA,Endogenous,01,1,802,11,10.61617081,1,1,51555
C12orf66,C12orf66,All Targets,RNA,Endogenous,01,1,813,10,10.05638356,1,1,144577
MAGEB2,MAGEB2,All Targets,RNA,Endogenous,01,1,804,14,14.16633744,1,1,4113
ERBB3,ERBB3,All Targets,RNA,Endogenous,01,1,833,20,18.90494696,1,1,2065
OR5M11,OR5M11,All Targets,RNA,Endogenous,01,1,758,13,12.62274229,1,1,219487
CD33,CD33,All Targets,RNA,Endogenous,01,1,928,14,14.38111111,1,1,945
GLIPR1,GLIPR1,All Targets,RNA,Endogenous,01,1,732,15,14.86126376,1,1,11010
THAP11,THAP11,All Targets,RNA,Endogenous,01,1,733,14,13.70986346,1,1,57215
KLHL18,KLHL18,All Targets,RNA,Endogenous,01,1,657,14,13.38510671,1,1,23276
C6orf226,C6orf226,All Targets,RNA,Endogenous,01,1,961,17,17.86435452,1,1,441150
ATF2,ATF2,All Targets,RNA,Endogenous,01,1,845,22.5,22.62225806,1,1,1386
